Review,Rating,App Name,Sentiment
"App has bug that suddenly makes your sound level go to max everytime it wants to send notification. I wear one earphone usually when I ride my bike to get directions or for music but everytime this app gets notification it shoots volume to max which hurts my eardrums. If they don't fix it, people will go deaf because of them.",1,Uber Driver,Negative
very nice app,5,Uber Driver,Positive
"need some updares require 1,photo update 2,mobike number update, 3,ringtones",4,Rapido Captain,Positive
no bookings,1,Uber Driver,Negative
good,5,Uber Driver,Positive
Full payment not received,1,Uber Driver,Negative
,1,Uber Driver,Negative
such a beautiful App,5,Uber Driver,Positive
open not update App,2,Rapido Captain,Negative
app crashed from 2 hours till not solved overall is good plz slove this as soon as possible captions are suffering .,4,Rapido Captain,Positive
upset,5,Ola Driver,Positive
"Ola is the worst cab service. They don't have a permanent customer care number and don't offer support if customers encounter any issues. If a ride is cancelled, the fare is not refunded.",1,Ola Driver,Negative
worst,1,Ola Driver,Negative
very ded 😭😭😭😭,1,Uber Driver,Negative
good,5,Rapido Captain,Positive
veery good,5,Uber Driver,Positive
good,5,Ola Driver,Positive
"This is a dumb app, raid is not accepted or there is no good earning in it.",1,Ola Driver,Negative
Need to Update Price and Distance Km in Bike /Bike Metro and other orders. sometimes I have stuck and there is no ride we have to return 20/30 km without any ride .. this is total loss.,1,Rapido Captain,Negative
"Why is there no time limit when a passenger has multiple stops... I just spent 23 mins outside a Walmart waiting on my passenger to come back... If I cancel it reflects on me instead of the passenger... Bring back time limits for ""stops""...",2,Uber Driver,Negative
"Uber india is going to be another NOKIA, Mark my words.",1,Uber Driver,Negative
very worst app,1,Uber Driver,Negative
"usless app, usless customer care, no respose",1,Rapido Captain,Negative
"Awful, all outsourced support and difficult to understand. The app barely works and you'll often miss out on money making opportunities because of an app error on their end. you'll accidentally accept orders often, and their system will send you an hour away from any actual restaurants on a delivery and force you to drive all the way back uncompensated. You're encouraged to accept offers quickly (often without fully reading the distance on them) to get jobs before other drivers can.",1,Uber Driver,Negative
nice,5,Ola Driver,Positive
if rider do as part time job and and don't want to reveal so rider privacy improve your app to before accepting show customer name so they can decide 1st choose customer by name,1,Rapido Captain,Negative
good 👍,5,Ola Driver,Positive
onlli 6rupis per km not back sport raidar anfayr all rules and,1,Rapido Captain,Negative
bad service,1,Ola Driver,Negative
good,5,Rapido Captain,Positive
disgusting service..... low rate no cancelation charge. no support service,1,Rapido Captain,Negative
app doesn't work,1,Rapido Captain,Negative
The worst app seems to take more money if the app works for more than 4 days.,1,Rapido Captain,Negative
mha ghatiya,1,Ola Driver,Negative
super 👍,5,Ola Driver,Positive
captain repido,5,Uber Driver,Positive
Performance improved 😊,4,Rapido Captain,Positive
the best h,5,Uber Driver,Positive
very bed performance,1,Ola Driver,Negative
nice,5,Ola Driver,Positive
fraud and scamer company ola,1,Ola Driver,Negative
I m new user my old no. deactivate 7 months before and I want to be registered as a captain but my documents rejected all times. I m try to contact customer support or nearest office but no nearest office and no customer contact.,1,Rapido Captain,Negative
not wanted,1,Ola Driver,Negative
"this app froude with riders, wark seafly",1,Rapido Captain,Negative
excellent,5,Rapido Captain,Positive
try to improve it other wise is confusing us,2,Uber Driver,Negative
ok,5,Rapido Captain,Positive
super,5,Rapido Captain,Positive
,1,Uber Driver,Negative
very good,5,Uber Driver,Positive
super,5,Ola Driver,Positive
super,5,Uber Driver,Positive
darty app,1,Uber Driver,Negative
rate low,1,Ola Driver,Negative
please improve toll tax,1,Ola Driver,Negative
no partner care even after paying daily subscription fees,1,Ola Driver,Negative
more develop in this aap,5,Rapido Captain,Positive
rides not available why,5,Ola Driver,Positive
upset,5,Uber Driver,Positive
black aap bed,1,Ola Driver,Negative
not working,1,Ola Driver,Negative
bahut gaatiya company,1,Ola Driver,Negative
nice 🙂🙂 grr,5,Rapido Captain,Positive
Drivers .. .please confirm the amount before you accept the ride..,1,Uber Driver,Negative
good,5,Uber Driver,Positive
bad app,1,Ola Driver,Negative
"customer care support not available.....Many drivers feel the fare per kilometer is too low to cover their operating expenses (fuel, maintenance) and earn a sustainable income. Surveys have indicated a majority of drivers are dissatisfied with their earnings.",1,Uber Driver,Negative
Really enjoying this for some reason. How you listen to Uber and music at the same tyme?,5,Uber Driver,Positive
very good app,5,Uber Driver,Positive
very good platform ola drivers partner app👍,5,Ola Driver,Positive
profile profile photo and name and dl showing under verification please tell me hot much time I can,2,Rapido Captain,Negative
,5,Ola Driver,Positive
bakwas AAP hi,1,Rapido Captain,Negative
I can no longer get a hold of any customer service over the phone and I had rider not pay for the fair and it's been weeks still haven't heard nothing I have gotten no help! customer service is literally turned to the worse on here.,1,Uber Driver,Negative
i have purchased subscription pack for 399 rupees. amount was debited but till now the subscription features not available in my app. invoice also not received,1,Ola Driver,Negative
Paying very less,1,Uber Driver,Negative
Rapido chor h there is no any safty benafit for Driver,1,Rapido Captain,Negative
worst navigation use googlemap for better navigation,1,Rapido Captain,Negative
nice 👍,5,Uber Driver,Positive
"The worst application for a captain to use its server never works , every time I tried transferring money from my wallet it took forever and sometimes fails .",1,Rapido Captain,Negative
I request to all my auto drivers boycott ola ap ola ap is frode company,1,Ola Driver,Negative
"Very good application for earning money & easy to use, thanks to uber team & management love u guys",5,Uber Driver,Positive
bed service,1,Rapido Captain,Negative
very good app but comission to much,5,Rapido Captain,Positive
it's a very bad word now ...,1,Ola Driver,Negative
"money Stuck in rapido wallet Unable to widraw my money I withdrew Rs 310 two days ago and it was credited to my account but it is showing as pending in the Rapido app so my money is not being released.I also called customer care but they said we can't do anything. Customer care service is absolutely terrible. As you said, I sent you my details via email but there is no response from there. You are only replying to show it on social media.",1,Rapido Captain,Negative
"Just trying to get in where I can fit in, and Uber agreed 👍 🤝 😅",5,Uber Driver,Positive
amazing 🤩,5,Uber Driver,Positive
froud componey chhor,1,Ola Driver,Negative
nice,5,Rapido Captain,Positive
,5,Uber Driver,Positive
"this app continuously having accepting issues and executive not responding and Trip appears only for one or two seconds that it , it's not possible to accept the duties.",2,Ola Driver,Negative
Fantastic 🤩,5,Ola Driver,Positive
so far so good. It's a learning process! I want to do great service for customers,5,Uber Driver,Positive
instant transfer 2 rs charge very worst,1,Uber Driver,Negative
nice,5,Rapido Captain,Positive
"Been a driver for a year now. I have reach out to the support several times about a button to report when trains occur. Theres one for traffic, accidents, speed enforcement, wrong directions, road closures and construction. I live in Chicago and work uber eats as my 2nd job for night shift. im constantly getting stuck by frieght trains causing for late deliveries. Now theres trains throughout the world so I dont understand why theres not a button for trains.",4,Uber Driver,Positive
slow app,1,Ola Driver,Negative
to to bad,1,Ola Driver,Negative
beautiful,5,Uber Driver,Positive
reliable,5,Uber Driver,Positive
Nice App and Good Support. Drawback is Mobile Battery getting drain quick and for long rides while returning back there are no rides. Kindly Need more Rides. Thank You,5,Rapido Captain,Positive
good👍,5,Rapido Captain,Positive
Nice,5,Rapido Captain,Positive
it's amizing very good thanks to ola come in My present business life,5,Ola Driver,Positive
very less rate per kilometre and not showing the correct amount when ride completed,1,Uber Driver,Negative
Bike boost to earn money from home #bikeboostbandkaro,1,Rapido Captain,Negative
good,5,Rapido Captain,Positive
good,5,Ola Driver,Positive
nice🥰🥰,2,Ola Driver,Negative
"Totally useless service, I haven't got a single ride online since 210 days, there is no customer support, my document is being verified since 210 days, don't mind any download.... I have never seen such a third class app in my life, you don't even care that a man has been roaming online since 15 days, why is he not getting a ride.",1,Ola Driver,Negative
worst app my is blocked I can't able to login 😞,1,Ola Driver,Negative
impressive,5,Ola Driver,Positive
long pickups which are not feasible to pick. 15min 24mins 30 mins.. should add cover section where drivers choose and go. most probably they wasting drivers time. should correct this pickup issue for more smmoth procedure.,4,Uber Driver,Positive
i love it',5,Rapido Captain,Positive
bad and poor platform for earning and accepting,1,Ola Driver,Negative
nice ola,5,Ola Driver,Positive
customer care is not available for driver,1,Ola Driver,Negative
government rate yenide adunna kottu sayo bevarsi oladavane,1,Ola Driver,Negative
I am not logged in.,1,Rapido Captain,Negative
In gps direction goes backward. For pickup showing 100mtr ahead from client location. When client is paying 30paisa more that also going to deduct in the end by saying u have earn more then actual price....need to change plz request u must see pickup point which we go for pickup 2km or 3km..also not paying by you to us. when they cancel by reaching us there that time also no charges giving us...not paying also for dropping client forward 100mtr too. Hardly paying Rs.4 extra. which is not accept,1,Uber Driver,Negative
"There is no need to accept booking. After recharge, Uber is less willing to accept booking.",1,Ola Driver,Negative
good,5,Rapido Captain,Positive
good,5,Uber Driver,Positive
I love this app 🤗🤗,5,Uber Driver,Positive
they will constantly lie to you and say that you have like for example a $10 order and once you complete the order then pay you $2.50. I genuinely don't understand how this company isn't breaking multiple laws. do not bother driving for Uber eats.,1,Uber Driver,Negative
How long has it gone uber,5,Uber Driver,Positive
total waist of time,1,Ola Driver,Negative
Good,5,Ola Driver,Positive
baest,5,Ola Driver,Positive
verry useful App thank you sir 🙏❤️‍🔥,5,Rapido Captain,Positive
please support,5,Ola Driver,Positive
good,5,Ola Driver,Positive
good 👍,5,Uber Driver,Positive
"This is a thief company, very little money has been given.",1,Rapido Captain,Negative
nice,5,Uber Driver,Positive
please add massage facility in your application for all food order,1,Rapido Captain,Negative
GOOD,5,Ola Driver,Positive
Customer app bill and Driver bill amount show different. Do you ever take customer care? Is there any response? There is no response from the app.,1,Ola Driver,Negative
"The price of Uber is very low, no one has to order it or book anything, the price of Uber is 18rs, 20rs ride and those who see the money lose their temper.",1,Uber Driver,Negative
my payment still not credited my account worst ola no support team don't to join,1,Ola Driver,Negative
Prahlad Nagar,5,Rapido Captain,Positive
This is the bad app Captain is not giving the value to the customer in this app Many customers are canceling after going to the location Rights are putting the original number in this app Ladies be careful Please use the Ola Uber app Not install Rapido Captain Bad Bad Bad Bad Not legal app Chana is cheating the auto they are canceling them as soon as they go to the location These are like fake rides The original rides are not confirmed,4,Rapido Captain,Positive
good,5,Rapido Captain,Positive
not updated the app,1,Ola Driver,Negative
worst app,1,Ola Driver,Negative
very worst,1,Uber Driver,Negative
very good app,5,Rapido Captain,Positive
nice,5,Ola Driver,Positive
free bath,5,Ola Driver,Positive
not fast accpeceted boking ride other driver ride accpected the boking,5,Ola Driver,Positive
Didn't give money to drive the car more,1,Ola Driver,Negative
Ola's customer is either a thief or the company is a thief. Ola has paid for the ride of cash which we have not yet received. How can the company become a 'good' company? It is not the driver who listens to its customer.,1,Ola Driver,Negative
كل تحديث اوسخ من اللي قبله وبرنامج اتعمل لخدمه الراكب فقط لا غير اما السائق مش مهم لحد دلوقتي أوبر لم ترفع سعر الأجرة ده عشان تلم عملاء تاني على حساب السائق دي دي اسعرها اغلى من أوبر ونسبه اقل منها يعني احسن منها للسائق نصيحه بلاش أوبر للسائق عشان دول شركه وسخه ملهاش الا الركاب بس حسبي الله ونعم الوكيل في شركة أوبر,1,Uber Driver,Negative
chilasamayanghalill myr ithu stuck aii nilkummm ufff eduthu thareladikn thonnum,5,Uber Driver,Positive
bad app ola bekarrrrr,1,Ola Driver,Negative
"I am still unable to login, what is the problem, there is no response.",1,Rapido Captain,Negative
good,5,Uber Driver,Positive
Booking accp nahi hoti pymint deta he long route dekhata he sabhi ola auto wale tracker kar bhada marte he,2,Ola Driver,Negative
no customer care support this app 🤬🤬🤬😞,1,Uber Driver,Negative
not good for driver. it's sucide bond to driver partners and very fraud work with drivers.,1,Ola Driver,Negative
super,5,Ola Driver,Positive
while I was trying to sign up I got otp but it's not validating. very poor maintenance totally app sucks,1,Ola Driver,Negative
one of the biggest fraud company for the rapido captain,1,Rapido Captain,Negative
"This is a useless app, they close the app for Rs 70-80 and this app is also late in taking money.",1,Ola Driver,Negative
thank you,5,Uber Driver,Positive
Nice,5,Uber Driver,Positive
sir my old app is not working,5,Ola Driver,Positive
ok add a number,5,Rapido Captain,Positive
I love uber thanks for uber,5,Uber Driver,Positive
very bed,1,Ola Driver,Negative
I really like the beginners promos.,4,Uber Driver,Positive
best,5,Ola Driver,Positive
"Earnings are very less, cancel fare is not given, what is happening with the caption, support team has said for this, you can take action along with us, share of your earnings is given to the company, the name of the driver is changed, PE driver is getting suds, but the company is saying that it is not a mistake, we have filed your complaint, we will take action if the same rider gets booking again and the driver is forced to give captions. The company has uploaded all the documents but all the money is on the rider.",1,Rapido Captain,Negative
mood off no booking requests very slowly,1,Ola Driver,Negative
super hero 👏💪,5,Rapido Captain,Positive
bad service,1,Ola Driver,Negative
Sir increase the rates of rate card in jodhpur (rajasthan) of rapido app. If the captain has booked the ride then he will not come. plz request to increase the amount so that we can get the auto as soon as possible or the captain is not worried. plzz add money to rate card please🙏,1,Rapido Captain,Negative
hlo ola i cant get kannada language in map from yesterday from this issue I can't able to use ola partner app please take quick action on it.,1,Ola Driver,Negative
customer care service very bad,1,Ola Driver,Negative
very very bad ola cab,1,Ola Driver,Negative
"I have been unable to go online to make any money. I have talked with Uber support team on 5 occasions to fix an issue that doesn't even exist. I also for some reason owe Uber money somehow, yet I haven't been able to even go online to make any money. I am beyond frustrated. If this were my primary source of income, I would probably be homeless.",1,Uber Driver,Negative
no booking bad negative mind,1,Ola Driver,Negative
Good,5,Rapido Captain,Positive
"Even after taking 24 hours pass, the commission is high or the rate is very low. In the name of percentage of trip balance, or tax fee, this Uber thief company is looting the drivers and passengers. Uber company is ruining the drivers of India.",1,Uber Driver,Negative
Doesn't show the destination until passengers already picked up and moving. switches you from one ride that you've accepted to a completely different one and a different direction for Less money.,1,Uber Driver,Negative
this paletform is good,5,Ola Driver,Positive
worst fearure ever of uber. if u dont cancel it will auto accept.,1,Uber Driver,Negative
Ola driver has banned such a bad company from eating driver's money.,1,Ola Driver,Negative
"bad experience app company location km very bad show km stolen company amount low pickup high location app not working but customer not registered mobile plz document to activate in customer app AUR As many riders as there are groups on whatsapp there should be a company because the company gives less money to the rider, the company has bad use, it has a good auto, it has a fast company, the amount is cute because of the rate, and the government has deducted tax from us too, the auto has got the best fare, it is a fool,",1,Rapido Captain,Negative
GPS issue,1,Ola Driver,Negative
salavfraud hai,1,Ola Driver,Negative
,5,Uber Driver,Positive
This is not good for bussines,1,Uber Driver,Negative
v v good,5,Uber Driver,Positive
gatiya app he,1,Rapido Captain,Negative
frud company,1,Ola Driver,Negative
charging additional charges of 3rs for every trip completed after subscribing ola daily and 3 days pass and shows negative balance,2,Ola Driver,Negative
I'll say delivering for Uber was not a good experience. the app is very glitchy and the company does not pay enough base pay. many deliveries take more than an hour and the company wants to pay base of $2. when people do not tip you don't make any money. Delivery zones are non existent or too large. I've had to deliver orders from restaurants in completely different cities when a closer location existed.,1,Uber Driver,Negative
"More money is charged as commission, look at the bike boost order. More money is being charged everywhere by turning on bike boost, given by false rapido company.",1,Rapido Captain,Negative
they will show the insensitive for driver we will drive there morning to evening after completing the many orders insensitive if transfer it will not come penalty like driver done fraud they told around 3 days 3500 rs not give the biggest fraud company if i contact the customer but they told me it will not come,1,Rapido Captain,Negative
uber is best of no 1 company.,5,Uber Driver,Positive
low price,1,Ola Driver,Negative
unable to login my device,1,Rapido Captain,Negative
bad connectivity,1,Ola Driver,Negative
"Recharged 1399, business is 0 mil since last 15 days",1,Ola Driver,Negative
rapido is a fraud and third class company to work with. when you pick up the ride it will show different and less time to travel but when you finish the ride time will increase and the kilometre as well they will not pay you single rupee extra when I call the customer care he says you have driven only 500 m extra which is not chargeable as per their system but my car driven more than 1.3 km extra as per the route even they are showing in their app less time only rapido is doing a big fraud ....,1,Rapido Captain,Negative
,1,Ola Driver,Negative
ok,5,Ola Driver,Positive
all document upload but long time under verification problem.help line service poor,1,Rapido Captain,Negative
bad,1,Rapido Captain,Negative
ola app not working not installed latest option update new version,1,Ola Driver,Negative
"Illegal money is being spent. 149-subscription fee. 169 platform fee. 155 operator bill. You idiot is a thief. It is costing Rs 473 a day, what will the driver earn? There is no rate. it's a stupid app",1,Ola Driver,Negative
this app is awesome I recommend everyone to use it,5,Uber Driver,Positive
don't use this app,1,Ola Driver,Negative
It is the most stupid app that says 8 rupees 9 rupees 10 rupees but in the morning it is 7 rupees and after 11:00 pm do not give more than 5:30 rupees if it starts giving 8 rupees 9 rupees 10 rupees then all the boys will do less of it Karen Rapido and Ola Band Ho the customer wants to give money but he did not take money from them but he took less money from them to the rider fooling,1,Uber Driver,Negative
uber evil support,1,Uber Driver,Negative
nice,5,Rapido Captain,Positive
My old driver is not moving.,1,Ola Driver,Negative
Inefficient captain call support staff.. bad experience with your captain support staff...,1,Rapido Captain,Negative
ok,5,Rapido Captain,Positive
I'm working in this app since 3 months this very good app,5,Uber Driver,Positive
drop location tin area ka batata hai problem hai drop location sahi nahi hota hai,1,Rapido Captain,Negative
Great App 👍,5,Uber Driver,Positive
very bad,1,Uber Driver,Negative
"I love Uber, that's all😘😘🥰🥰😍😍",5,Uber Driver,Positive
Nice,4,Rapido Captain,Positive
nice application but order not fast slowly order,5,Rapido Captain,Positive
very bad,1,Uber Driver,Negative
excellent,5,Uber Driver,Positive
worest app dont install,1,Rapido Captain,Negative
nice,5,Ola Driver,Positive
The app keeps turning up the volume to the max!! Fix the app's volume please.,1,Uber Driver,Negative
there is no cancellation charges so many times asking,4,Rapido Captain,Positive
No customer care no. how to complate. now ola give trips to fleet cars. and take advance money from owner cars. and offer rejected trip by fleet driver's.,1,Ola Driver,Negative
idly is still open 😔😔😔,1,Uber Driver,Negative
as per last discussion I sent a mail . but still now not solved my issue.. waiting from so many days.. very bad experience...,1,Rapido Captain,Negative
"I am not doing anything, no booking is available, no one is waiting.",1,Ola Driver,Negative
bad experience,1,Rapido Captain,Negative
THIRD CLASS ORDER GIVEN POLICY,1,Rapido Captain,Negative
"very bad app like a killer app, it comes so fast, it spreads like it happens on a jet plane, waiting charge is not given, cancellation charge is not given, the doctor goes to Uber, customer's pass is not available, cancellation charge is not available, you keep pointing your finger in the mobile screen all day long, still you are not able to find it, this disease will appear, if you keep moving your finger to Uber, you will get direct fare",1,Ola Driver,Negative
my car SUV not coming any SUV booking in lost 1 week only non AC cab booking coming pls update,1,Rapido Captain,Negative
"Latest incident in December, a customer said that it is not working now and I talked to customer care and they are saying that you will satisfy the customer and tell them at 12 degree temperature, while trying to satisfy them, I myself will fall ill.",1,Uber Driver,Negative
good,5,Uber Driver,Positive
bad sarvish was given,1,Rapido Captain,Negative
very bad earning,1,Rapido Captain,Negative
Call supporter not getting proper response I have almost always received inappropriate but polite responses,1,Rapido Captain,Negative
way it's not working,2,Ola Driver,Negative
worost app in the world,5,Uber Driver,Positive
worst experience download application Document not approved & costom Care number is not working 3 month,5,Ola Driver,Positive
good,5,Uber Driver,Positive
low fare,1,Ola Driver,Negative
better than rapido,5,Uber Driver,Positive
Very bad 😔,1,Rapido Captain,Negative
rapido very very bad sarvice,1,Rapido Captain,Negative
customer support is not available,1,Ola Driver,Negative
"The ride is not accepted, when I try to do it, you tell me that the other driver has taken it, why are we taking the daily pass, what is the benefit useless?",1,Ola Driver,Negative
hello Team. The app is not allowing me to log in pls check.,1,Rapido Captain,Negative
"app no longer allows to set your Uber eats to a pacific city, So you could drive around for 3-4 hours and only make $9.00 😡 customers also don't tip, and if there's no tip you make NOTHING. Furthermore, who's going to except a 60 minute trip for $1.50 ?! They use and abuse us driver to no end. It's sickening. Then it'll try and send you orders while you're in the middle of completing an order or even driving and it's impossible to turn the sound off UBER don't allow it& If you deny you get HIT.",1,Uber Driver,Negative
worst app,1,Uber Driver,Negative
very nice 🙂,5,Uber Driver,Positive
Good 👍,5,Ola Driver,Positive
very good,5,Uber Driver,Positive
customer service is late,5,Rapido Captain,Positive
The verification is pending from 5 days after doing all process but still showing it takes 10 min & till now the verification is not completed.,1,Rapido Captain,Negative
my account not login to work ?,1,Rapido Captain,Negative
good,5,Ola Driver,Positive
Super,5,Rapido Captain,Positive
good,5,Rapido Captain,Positive
nice,5,Ola Driver,Positive
veryyy badd experience aap is always not running only fake charges 🤧🤧🤧,1,Rapido Captain,Negative
tips thief,1,Uber Driver,Negative
bed experience,1,Rapido Captain,Negative
Best Swari.,5,Rapido Captain,Positive
super,5,Uber Driver,Positive
mee antha chetha companie ekkada ledu,1,Rapido Captain,Negative
nice,5,Ola Driver,Positive
"Honestly, this whole delivery thing with this app is a total scam. They really exploit the drivers. It's impossible to make deliveries for so little money. I got a delivery order for $25 for 17 pickups and 50 miles... they're crazy. How is it possible to drive that distance for $25 and 50 miles? That's stupid. They're ridiculous.",1,Uber Driver,Negative
good,5,Uber Driver,Positive
good,5,Uber Driver,Positive
bakwas,1,Ola Driver,Negative
very bad service door ride udh jaati hai paas ki nahi,2,Ola Driver,Negative
NO MONEY SHOWN ON APP LOSS,5,Rapido Captain,Positive
"It is very dirty, anything goes with the driver, no help is available.",1,Rapido Captain,Negative
been doing this for a couple of days now and i can definitely confirm with others that the trip pay out and tips are horrible. they send you orders 10 miles from where your at then stack 2-3 orders and expect you to drive 30 miles one way dropping them off for $9-12 payout with tip included which can be removed after drop off by the customer which is complete bs they should beable to add more but to beable to remove someones tip that you put there just to get them to take the order is ridiculous,2,Uber Driver,Negative
simply the best,5,Uber Driver,Positive
happy,5,Uber Driver,Positive
"zero customer support. zero humans. zero care in the world. if you're not currently generating Uber income, you may as well be dead to them. this company needs to be shutdown. they facilitate things they're not responsible for and purposefully put people in positions with unvetted drivers and ask people to roll a dice for safety that they're unaware of",1,Uber Driver,Negative
very nice,5,Uber Driver,Positive
very bad,1,Ola Driver,Negative
3 class,1,Ola Driver,Negative
"ola company is only supporting the customer. The driver is having more fun to harm the people financially. This company has given time to the customer to increase or decrease the price even though they have no right to decide the price. Therefore, the driver is harming the people. Also, if the traffic is jammed, the map location does not show the traffic and the kilometer is not added. It also does not tell how much time it will take. So, one request to the driver brothers is that no one use the app and do not let anyone else use it. Thank you.",1,Ola Driver,Negative
booking for,2,Ola Driver,Negative
"garbage company, they rip you off.",1,Uber Driver,Negative
very poor customer service. unable to call or get a response from customer service team.,1,Uber Driver,Negative
good,5,Uber Driver,Positive
"The most irresponsible customer support team. I was abused and attacked by a customer, and I reported a safety concern three days ago. No one has contacted me or taken any action since. If you ever face any issues, don’t expect support from Uber — they give zero value to their employees’ safety.",1,Uber Driver,Negative
very good app,5,Uber Driver,Positive
good,5,Ola Driver,Positive
Shahrukh Chaudhary,5,Ola Driver,Positive
Stupid app won't let me do something as simple as letting me control notification sounds and forces maximum volume every time an offer comes through. Extremely obnoxious. Ever since Uber started tying offers received to acceptance rating I've made far less than I have in the past. I refuse to play the nonsense acceptance rating game. Doordash tried it and it's still garbage policy today. It was better when offers weren't tied to acceptance rating. Do better Uber.,1,Uber Driver,Negative
Good,5,Uber Driver,Positive
"There is very little earning in this, a ride of 15-20 rupees is available in this, there is no sense at all in how much can one earn in this, rapido also get less rides, for many hours there is no ride.",1,Rapido Captain,Negative
good,5,Uber Driver,Positive
fake app driving fare com,1,Rapido Captain,Negative
not so friendly interface are us. in commission is also so much. what work on interface are make it more reliable. one more thing give some time for rapido driver four accepting anytime you give very less time,1,Rapido Captain,Negative
bad help line,1,Rapido Captain,Negative
"pathetic app just go with ola uber you can't take a single penny home even you have work for the 12 hrs, the rate rapido will give you you will be frustrated or you will quit driving and on the top wen you will call the support they will just read the script like a robot no matter 10000 times you repeat you concern they will tell you the same thing also sometimes they will speak to you like you are there servant, I had a very bad experience if we use this app the will be keep harassing us",1,Rapido Captain,Negative
"what has happend to rapido ,so cheap rides ,earlier it was good but from last few weeks they have been doing so cheap rides,dont go with the competition you have your own reputation ,so plz do care of your captains as we the only one from you people are earning .",1,Rapido Captain,Negative
it is good,5,Uber Driver,Positive
Uber rental payment issue that collect amounts Uber not response,1,Uber Driver,Negative
best part time and full time earning app💖,5,Uber Driver,Positive
last few months I am not receiving proper trip in rapido due to rapido fleet owners using for auto accepting orders that's reason I am not getting proper trip and not myself also individual drivers also not getting trips. I am getting trip low value. so pls take action against fleet owners who are all used auto accepting orders. otherwise pls share auto accepting app to all drivers. last few months I feel very bad drive with rapido cabs. kindly consider my request,2,Rapido Captain,Negative
nice,5,Ola Driver,Positive
zero stars. uber doesn't pay driver enough. $2.00 trips are an insult.,1,Uber Driver,Negative
verry good,5,Ola Driver,Positive
my auto price show nhi karta hai rapido,1,Rapido Captain,Negative
app is not working unable to login,1,Rapido Captain,Negative
booking not accepted,1,Ola Driver,Negative
every ride 3 rupees nagative fee is not fare,1,Ola Driver,Negative
"I came to this office, and they registered my entry. Then they just took my mobile phone, looked at it, and immediately refused to help, saying they couldn't assist me in any way. And they behaved very rudely. I request everyone not to come to this office.",1,Uber Driver,Negative
very bad today money is not in my account since 3 days every day payment is failing 😭😞,1,Ola Driver,Negative
very bad,1,Uber Driver,Negative
very good app,5,Ola Driver,Positive
good👍,5,Uber Driver,Positive
take off delivery pins,2,Uber Driver,Negative
,5,Rapido Captain,Positive
Good 😊,5,Uber Driver,Positive
not good,1,Uber Driver,Negative
"The agent is calling sir, there is a technical issue.. booking is not active.",1,Ola Driver,Negative
nice,5,Ola Driver,Positive
I love uber,5,Uber Driver,Positive
kindly remove the Ac non ac option,1,Ola Driver,Negative
this app is worst,1,Ola Driver,Negative
costumer give extra money for quick pick up ... but u guys charge with that extra money too what kind of tax is this,1,Rapido Captain,Negative
Worst app for drivers. Giving very less fare amount for drivers. So kindly drivers don't use this app in india.,1,Uber Driver,Negative
im avirthing ok,5,Rapido Captain,Positive
Bheeya ola walo isako ola driver app lo ios pe bhi lekar aao buut sare driver bhai ne i phone le liya...,5,Ola Driver,Positive
A supreme 3rd class application extreme bad experience without on boarding. kiti No support team to resolve or address the concern. it's completely blunder.,1,Rapido Captain,Negative
one of the worst app I have never ever seen like this app if you don't get me the ride even after attempt the acceptance still u didn't give rides,1,Ola Driver,Negative
my captain Rapido app not open plz help Rapido team.,1,Rapido Captain,Negative
,5,Rapido Captain,Positive
"Great service from the Help Centre! The agent was very helpful, understood my problem quickly, and provided an excellent solution. Highly appreciated!""",5,Rapido Captain,Positive
best,5,Uber Driver,Positive
good app,5,Uber Driver,Positive
gatiya aap,1,Ola Driver,Negative
A number beggar app is….,1,Ola Driver,Negative
very good app to earn,5,Ola Driver,Positive
"Ola providing worst customer support. There is no proper way to contact to customer support. I'm trying to do call from yesterday 11am onwards. yesterday I was in accident , but I completed parcel delivery but till now it will not updated in my wallet and as well as in customer app also it will showing still going on ride.This is how u providing customer support?",1,Ola Driver,Negative
aap is not working pickup is also not available quickly our help support is also not available,1,Rapido Captain,Negative
awesome,5,Uber Driver,Positive
good 👍,4,Ola Driver,Positive
very bad service,1,Rapido Captain,Negative
super,5,Ola Driver,Positive
Even you buy their subscriptions they won't allow to get customers. And if you didn't buy their subscriptions they won't allow to get a miss call even. App and everything pathetic. I bought one week pass to get customer it didn't work. When you get some ome app doesn't allows to pick them.,1,Ola Driver,Negative
is not react help line,1,Rapido Captain,Negative
current location dots is not move during walk or running.,5,Ola Driver,Positive
them app,5,Ola Driver,Positive
most best awesome ever app,5,Uber Driver,Positive
He has sent 2 drivers on one ride at a low rate.,1,Ola Driver,Negative
exile,5,Uber Driver,Positive
very worst app,1,Rapido Captain,Negative
"My account is getting minus ₹25 again and again. Ola driver is being stolen, I am calling customer support, no response.",1,Ola Driver,Negative
"If I don't need a booking, I don't give a target but this Ola cancels the same booking 10 times and says you have to take it. This is forced by Ola, it is such a useless company.",1,Ola Driver,Negative
super 💯💯😍😍😍😍,5,Uber Driver,Positive
"Priya Ola partner, it is a request to you that in Madhya Pradesh Bhopal, some people are sitting with auto clicker due to which other driver partners are not able to get the booking. The booking screen comes and goes. People are misusing the application called Auto Clicker which is available on Play Store. Please, I request you to pay attention to my message and just as earlier booking was given to all the driver partners in Ola, business should be given to everyone. In this, only 30% people are using auto clicker. your work is going very well",1,Ola Driver,Negative
super cab aap,5,Ola Driver,Positive
is very bad service,1,Uber Driver,Negative
