Review,Rating,App Name,Sentiment
very bad aap not custmercare call support in any problem,1,Ola Driver,Negative
good,5,Uber Driver,Positive
sir I have a problem with my new registration I have raised a ticket and waiting for 7 days please sir do something and I can't able to talk on customer care or help with managers I have shared my mobile number on respected email please do something because I am waiting for your response.,1,Rapido Captain,Negative
Kaam Kam hai,5,Rapido Captain,Positive
"ford app plz don, t download",1,Uber Driver,Negative
nice 👍👍👍,5,Rapido Captain,Positive
Good App,5,Ola Driver,Positive
nice,5,Uber Driver,Positive
vary bad sarvice,1,Rapido Captain,Negative
very nice,5,Ola Driver,Positive
thank you uber,5,Uber Driver,Positive
3rd class,1,Ola Driver,Negative
very bad apps driver not Happy,1,Ola Driver,Negative
Bad app with bad experience,1,Uber Driver,Negative
thank you,5,Ola Driver,Positive
very bad sarvi,5,Rapido Captain,Positive
Kya karna hai aage,5,Uber Driver,Positive
"App has bug that suddenly makes your sound level go to max everytime it wants to send notification. I wear one earphone usually when I ride my bike to get directions or for music but everytime this app gets notification it shoots volume to max which hurts my eardrums. If they don't fix it, people will go deaf because of them.",1,Uber Driver,Negative
very nice app,5,Uber Driver,Positive
"need some updares require 1,photo update 2,mobike number update, 3,ringtones",4,Rapido Captain,Positive
no bookings,1,Uber Driver,Negative
good,5,Uber Driver,Positive
Full payment not received,1,Uber Driver,Negative
👍,1,Uber Driver,Negative
such a beautiful App,5,Uber Driver,Positive
open not update App,2,Rapido Captain,Negative
app crashed from 2 hours till not solved overall is good plz slove this as soon as possible captions are suffering .,4,Rapido Captain,Positive
supar,5,Ola Driver,Positive
"Ola is the worst cab service. They don't have a permanent customer care number and don't offer support if customers encounter any issues. If a ride is cancelled, the fare is not refunded.",1,Ola Driver,Negative
worst,1,Ola Driver,Negative
very ded 😭😭😭😭,1,Uber Driver,Negative
good,5,Rapido Captain,Positive
veery good,5,Uber Driver,Positive
good,5,Ola Driver,Positive
ek dum gatiya app hai raid accept h nhi hota hai or uper se na h kyi aachi earning ho rahi hai ola me😡🤬😡🤬🤬🤬🤬,1,Ola Driver,Negative
Need to Update Price and Distance Km in Bike /Bike Metro and other orders. sometimes I have stuck and there is no ride we have to return 20/30 km without any ride .. this is total loss.,1,Rapido Captain,Negative
"Why is there no time limit when a passenger has multiple stops... I just spent 23 mins outside a Walmart waiting on my passenger to come back... If I cancel it reflects on me instead of the passenger... Bring back time limits for ""stops""...",2,Uber Driver,Negative
"Uber india is going to be another NOKIA, Mark my words.",1,Uber Driver,Negative
very worst app,1,Uber Driver,Negative
"usless app, usless customer care, no respose",1,Rapido Captain,Negative
"Awful, all outsourced support and difficult to understand. The app barely works and you'll often miss out on money making opportunities because of an app error on their end. you'll accidentally accept orders often, and their system will send you an hour away from any actual restaurants on a delivery and force you to drive all the way back uncompensated. You're encouraged to accept offers quickly (often without fully reading the distance on them) to get jobs before other drivers can.",1,Uber Driver,Negative
nice,5,Ola Driver,Positive
if rider do as part time job and and don't want to reveal so rider privacy improve your app to before accepting show customer name so they can decide 1st choose customer by name,1,Rapido Captain,Negative
good 👍,5,Ola Driver,Positive
onlli 6rupis par km not bak sport raidar anfayr oll ruls and,1,Rapido Captain,Negative
bad service,1,Ola Driver,Negative
good,5,Rapido Captain,Positive
disgusting service..... low rate no cancelation charge. no support service,1,Rapido Captain,Negative
app doesn't work,1,Rapido Captain,Negative
sabse bekar app h paisa jada lene lagta h agar app 4 din se jada kam karte h,1,Rapido Captain,Negative
mha ghatiya,1,Ola Driver,Negative
super 👍,5,Ola Driver,Positive
captain repido,5,Uber Driver,Positive
Performance improved 😊,4,Rapido Captain,Positive
sabse best h,5,Uber Driver,Positive
very bed performance,1,Ola Driver,Negative
nice,5,Ola Driver,Positive
fraud and scamer company ola,1,Ola Driver,Negative
I m new user my old no. deactivate 7 months before and I want to be registered as a captain but my documents rejected all times. I m try to contact customer support or nearest office but no nearest office and no customer contact.,1,Rapido Captain,Negative
nahi chahiye,1,Ola Driver,Negative
"this app froude with riders, wark seafly",1,Rapido Captain,Negative
excellent,5,Rapido Captain,Positive
try to improve it other wise is confusing us,2,Uber Driver,Negative
ok,5,Rapido Captain,Positive
super,5,Rapido Captain,Positive
👎,1,Uber Driver,Negative
very good,5,Uber Driver,Positive
super,5,Ola Driver,Positive
super,5,Uber Driver,Positive
darty app,1,Uber Driver,Negative
rate low,1,Ola Driver,Negative
please toll tax mein sudhar kijiye,1,Ola Driver,Negative
no partner care even after paying daily subscription fees,1,Ola Driver,Negative
more devlope in this aap,5,Rapido Captain,Positive
rides not available why,5,Ola Driver,Positive
supar,5,Uber Driver,Positive
black aap bed,1,Ola Driver,Negative
not working,1,Ola Driver,Negative
bahut gatiya company,1,Ola Driver,Negative
nice 🙂🙂 grr,5,Rapido Captain,Positive
Drivers .. .please confirm the amount before you accept the ride..,1,Uber Driver,Negative
good,5,Uber Driver,Positive
bad app,1,Ola Driver,Negative
"customer care support not available.....Many drivers feel the fare per kilometer is too low to cover their operating expenses (fuel, maintenance) and earn a sustainable income. Surveys have indicated a majority of drivers are dissatisfied with their earnings.",1,Uber Driver,Negative
Really enjoying this for some reason. How you listen to Uber and music at the same tyme?,5,Uber Driver,Positive
very good app,5,Uber Driver,Positive
very good platform ola drivers partner app👍,5,Ola Driver,Positive
profile profile photo and name and dl showing under verification please tell me hot much time I can,2,Rapido Captain,Negative
👌👍,5,Ola Driver,Positive
bakwas AAP hi,1,Rapido Captain,Negative
I can no longer get a hold of any customer service over the phone and I had rider not pay for the fair and it's been weeks still haven't heard nothing I have gotten no help! customer service is literally turned to the worse on here.,1,Uber Driver,Negative
i have purchased subscription pack for 399 rupees. amount was debited but till now the subscription features not available in my app. invoice also not received,1,Ola Driver,Negative
টাকা অনেক কম দিচ্ছে,1,Uber Driver,Negative
Rapido chor h there is no any safty benafit for Driver,1,Rapido Captain,Negative
worst navigation use googlemap for better navigation,1,Rapido Captain,Negative
nice 👍,5,Uber Driver,Positive
"The worst application for a captain to use its server never works , every time I tried transferring money from my wallet it took forever and sometimes fails .",1,Rapido Captain,Negative
I request to all my auto drivers boycott ola ap ola ap is frode company,1,Ola Driver,Negative
"Very good application for earning money & easy to use, thanks to uber team & management love u guys",5,Uber Driver,Positive
bed service,1,Rapido Captain,Negative
very good app but comission to much,5,Rapido Captain,Positive
it's a very bad word now ...,1,Ola Driver,Negative
"money Stuck in rapido wallet Unable to widraw my money I withdrew Rs 310 two days ago and it was credited to my account but it is showing as pending in the Rapido app so my money is not being released.I also called customer care but they said we can't do anything. Customer care service is absolutely terrible. As you said, I sent you my details via email but there is no response from there. You are only replying to show it on social media.",1,Rapido Captain,Negative
"Just trying to get in where I can fit in, and Uber agreed 👍 🤝 😅",5,Uber Driver,Positive
amazing 🤩,5,Uber Driver,Positive
froud componey chhor,1,Ola Driver,Negative
nice,5,Rapido Captain,Positive
🥰🥰,5,Uber Driver,Positive
"this app continuously having accepting issues and executive not responding and Trip appears only for one or two seconds that it , it's not possible to accept the duties.",2,Ola Driver,Negative
Fantastic 🤩,5,Ola Driver,Positive
so far so good. It's a learning process! I want to do great service for customers,5,Uber Driver,Positive
instant transfer 2 rs charge very worst,1,Uber Driver,Negative
nice,5,Rapido Captain,Positive
"Been a driver for a year now. I have reach out to the support several times about a button to report when trains occur. Theres one for traffic, accidents, speed enforcement, wrong directions, road closures and construction. I live in Chicago and work uber eats as my 2nd job for night shift. im constantly getting stuck by frieght trains causing for late deliveries. Now theres trains throughout the world so I dont understand why theres not a button for trains.",4,Uber Driver,Positive
slow app,1,Ola Driver,Negative
to to bad,1,Ola Driver,Negative
beautiful,5,Uber Driver,Positive
reliable,5,Uber Driver,Positive
Nice App and Good Support. Drawback is Mobile Battery getting drain quick and for long rides while returning back there are no rides. Kindly Need more Rides. Thank You,5,Rapido Captain,Positive
good👍,5,Rapido Captain,Positive
Nice,5,Rapido Captain,Positive
it's amizing very good thanks to ola come in My present business life,5,Ola Driver,Positive
very less rate per kilometre and not showing the correct amount when ride completed,1,Uber Driver,Negative
bike boost se to ghar se paisa jata hai #bikeboostbandkaro,1,Rapido Captain,Negative
good,5,Rapido Captain,Positive
good,5,Ola Driver,Positive
nice🥰🥰,2,Ola Driver,Negative
"ekdam faltu service hai,210 din se online hu ekbhi ride nahi mila,koi customer support nahi hai,210 din se mera document verification kar raha hai,koi bhi download mat karo.... itna third class app maine zindagi me nahi dekha ,inko itna bhi parwah nahi hai ki ek admi 15din se online ghum raha hai,usko ride kyu nahi mil Raha",1,Ola Driver,Negative
worst app my is blocked I can't able to login 😞,1,Ola Driver,Negative
impressive,5,Ola Driver,Positive
long pickups which are not feasible to pick. 15min 24mins 30 mins.. should add cover section where drivers choose and go. most probably they wasting drivers time. should correct this pickup issue for more smmoth procedure.,4,Uber Driver,Positive
i love it',5,Rapido Captain,Positive
bad and poor platform for earning and accepting,1,Ola Driver,Negative
nice ola,5,Ola Driver,Positive
customer care is not available for driver,1,Ola Driver,Negative
government rate yenide adunna kottu sayo bevarsi oladavane,1,Ola Driver,Negative
logon nahin ho raha hai,1,Rapido Captain,Negative
In gps direction goes backward. For pickup showing 100mtr ahead from client location. When client is paying 30paisa more that also going to deduct in the end by saying u have earn more then actual price....need to change plz request u must see pickup point which we go for pickup 2km or 3km..also not paying by you to us. when they cancel by reaching us there that time also no charges giving us...not paying also for dropping client forward 100mtr too. Hardly paying Rs.4 extra. which is not accept,1,Uber Driver,Negative
booking accept e nae hote hai recharge karny k baad b issu acha uber hai kam sy kam booking to accept hojate hai .,1,Ola Driver,Negative
good,5,Rapido Captain,Positive
good,5,Uber Driver,Positive
I love this app 🤗🤗,5,Uber Driver,Positive
they will constantly lie to you and say that you have like for example a $10 order and once you complete the order then pay you $2.50. I genuinely don't understand how this company isn't breaking multiple laws. do not bother driving for Uber eats.,1,Uber Driver,Negative
kuch had tak thik ho gaya hai uber,5,Uber Driver,Positive
total waist of time,1,Ola Driver,Negative
Good,5,Ola Driver,Positive
baest,5,Ola Driver,Positive
verry useful App thank you sir 🙏❤️‍🔥,5,Rapido Captain,Positive
please support,5,Ola Driver,Positive
good,5,Ola Driver,Positive
good 👍,5,Uber Driver,Positive
chor kampani hai Paisa bahut kam deti hai,1,Rapido Captain,Negative
nice,5,Uber Driver,Positive
please add massage facility in your application for all food order,1,Rapido Captain,Negative
GOOD,5,Ola Driver,Positive
Customer app bill and Driver bill amount show different kabhi customer care bhi le liya kijiye kya koi responseble hai is app ka kuch reply nhi ata hai,1,Ola Driver,Negative
price bahut kam deta hai uber na koi issme order kare na koi book kre isme uber me ghatiya hai 18rs 20 rs ki ride aur jo paise dikhte hai apne ap kam ho jate hai,1,Uber Driver,Negative
my payment still not credited my account worst ola no support team don't to join,1,Ola Driver,Negative
Prahlad nagar,5,Rapido Captain,Positive
థిస్ ఇస్ ద బ్యాడ్ యాప్ ఈ యాప్ లో కస్టమర్ కి ఇచ్చే వ్యాల్యూ కెప్టెన్ కి ఇవ్వడం లేదు చాలామంది కస్టమర్ లొకేషన్ కి వెళ్ళాక క్యాన్సిల్ చేస్తున్నారు రైట్స్ ఈ యాప్ లో ఒరిజినల్ నెంబర్ పెడుతున్నారు లేడీస్ జాగ్రత్తగా ఉండండి ప్లీజ్ యూస్ ద ఓలా ఉబర్ యాప్ నాట్ ఇన్స్టాల్ రాపిడో కెప్టెన్ బ్యాడ్ బ్యాడ్ బ్యాడ్ బ్యాడ్ నాట్ లీగల్ యాప్ చానా ద్రోహం చేస్తున్నాడు ఆటో వాళ్లకి లొకేషన్ లోకి వెళ్లిన వెంటనే క్యాన్సిల్ చేస్తున్నారు ఇవి ఫేక్ రైడ్ లా ఒరిజినల్ రైడ్ల అనేది కన్ఫర్మ్ కావడం లేదు ఈడు యా లోనే పెడతాను మాకు వాల్యూ ఇవ్వ,4,Rapido Captain,Positive
good,5,Rapido Captain,Positive
not updated the app,1,Ola Driver,Negative
worst app,1,Ola Driver,Negative
very worst,1,Uber Driver,Negative
very good app,5,Rapido Captain,Positive
nice,5,Ola Driver,Positive
vrey bad,5,Ola Driver,Positive
not fast accpeceted boking ride other driver ride accpected the boking,5,Ola Driver,Positive
gaadi jyada chalane ke paise nhin deta,1,Ola Driver,Negative
ola ke coustomer ya to chor hai ya company chor hai cash ki ride ola ki payment kar di jo ki abhi tak hume nahi mili hai kase bat bane gi company' apne coustomer ki sunti hai driver ki nahi,1,Ola Driver,Negative
كل تحديث اوسخ من اللي قبله وبرنامج اتعمل لخدمه الراكب فقط لا غير اما السائق مش مهم لحد دلوقتي أوبر لم ترفع سعر الأجرة ده عشان تلم عملاء تاني على حساب السائق دي دي اسعرها اغلى من أوبر ونسبه اقل منها يعني احسن منها للسائق نصيحه بلاش أوبر للسائق عشان دول شركه وسخه ملهاش الا الركاب بس حسبي الله ونعم الوكيل في شركة أوبر,1,Uber Driver,Negative
chilasamayanghalill myr ithu stuck aii nilkummm ufff eduthu thareladikn thonnum,5,Uber Driver,Positive
bad app ola bekarrrrr,1,Ola Driver,Negative
me abhi login nahi kar pa raha hu kya problem huha h koi response bhi nahi kar rahe h,1,Rapido Captain,Negative
good,5,Uber Driver,Positive
booking acsap nahi hoti pymint kam deta he Long rut dekhata he sabhi ola auto wale trackar laga kar bhda marte he,2,Ola Driver,Negative
no customer care support this app 🤬🤬🤬😞,1,Uber Driver,Negative
not good for driver. it's sucide bond to driver partners and very fraud work with drivers.,1,Ola Driver,Negative
super,5,Ola Driver,Positive
while I was trying to sign up I got otp but it's not validating. very poor maintenance totally app sucks,1,Ola Driver,Negative
one of the biggest fraud company for the rapido captain,1,Rapido Captain,Negative
"This is a useless app, they close the app for Rs 70-80 and this app is also late in taking money.",1,Ola Driver,Negative
thank you,5,Uber Driver,Positive
Nice,5,Uber Driver,Positive
sir meri ola App nhi chal rahi hai,5,Ola Driver,Positive
achcha badhiya ek number,5,Rapido Captain,Positive
I love uber thanks for uber,5,Uber Driver,Positive
very bed,1,Ola Driver,Negative
I really like the beginners promos.,4,Uber Driver,Positive
best,5,Ola Driver,Positive
kamai bahut kam hai cancel sulk nahi deta caption ke sath jo ghatna hoti hai to iske liye saport tem bolti hai aap ligel action le sakte hai to apni kamai ka hissa hum company ko date hai uske badle surakcha ke name PE driver ka sosan hota hai bus company ye bolna nahi bhulti ki apki sikayat darz kar li gai hai ispe hum karyawai karenge bad me usi rider ko fir booking mil jati hai aur driver mazboor ho jata hai captions ke sare docoment aplode karwati hai company lekin rider ke no pe sab kuch,1,Rapido Captain,Negative
mood off no booking requests very slowly,1,Ola Driver,Negative
super hero 👏💪,5,Rapido Captain,Positive
bad service,1,Ola Driver,Negative
sir rapido app ka jodhpur (rajasthan) me rate card ke pese badao . ride book hone pr bi captain nhi aate he. plz request he pese badao .taaki hume bi jaldi se auto mil jaye or captain bi pareshan nhi hoo. plzz rate card me pese badao plz🙏,1,Rapido Captain,Negative
hlo ola i cant get kannada language in map from yesterday from this issue I can't able to use ola partner app please take quick action on it.,1,Ola Driver,Negative
customer care service very bad,1,Ola Driver,Negative
very very bad ola cab,1,Ola Driver,Negative
"I have been unable to go online to make any money. I have talked with Uber support team on 5 occasions to fix an issue that doesn't even exist. I also for some reason owe Uber money somehow, yet I haven't been able to even go online to make any money. I am beyond frustrated. If this were my primary source of income, I would probably be homeless.",1,Uber Driver,Negative
no booking bad negative mind,1,Ola Driver,Negative
Good,5,Rapido Captain,Positive
"Uber chor company he 24 ghante ka pass lene ke bad bhi commission high he or rate bhi bohot kam deta he trip me trip balance ke nam percent, or tax fee ,tax fare ke nam pe ye Uber chor company loot rahi he drivers and pesenger dono ko ye chor company loot rahi he , Uber company chor he India ke driver ko barbad kar ke rakha he",1,Uber Driver,Negative
Doesn't show the destination until passengers already picked up and moving. switches you from one ride that you've accepted to a completely different one and a different direction for Less money.,1,Uber Driver,Negative
this paletform is good,5,Ola Driver,Positive
worst fearure ever of uber. if u dont cancel it will auto accept.,1,Uber Driver,Negative
ola driver driver ka Paisa Kha Kha ke itni Badi company Ban chuki hai,1,Ola Driver,Negative
bad experience app company location km very bad show km chori company amount low picup high location app not working but customer not registered mobile plz document to activate in customer app AUR Jitna bhi riders ek groups whatsapp hona chahiye kyu ki company rider ko kam pesa deta hai company bad hai use achha auto wala hai ye rapido company Rate ke isaba se cute kare amount show karta hai aur usme se bhi government tax cut kar leta hai auto wala Best hai apna kiraya sahi leta hai isme bewkuf,1,Rapido Captain,Negative
GPS issue,1,Ola Driver,Negative
salavfraud hai,1,Ola Driver,Negative
👍,5,Uber Driver,Positive
This is not good for bussines,1,Uber Driver,Negative
v v good,5,Uber Driver,Positive
gatiya app he,1,Rapido Captain,Negative
frud company,1,Ola Driver,Negative
charging additional charges of 3rs for every trip completed after subscribing ola daily and 3 days pass and shows negative balance,2,Ola Driver,Negative
I'll say delivering for Uber was not a good experience. the app is very glitchy and the company does not pay enough base pay. many deliveries take more than an hour and the company wants to pay base of $2. when people do not tip you don't make any money. Delivery zones are non existent or too large. I've had to deliver orders from restaurants in completely different cities when a closer location existed.,1,Uber Driver,Negative
jyada Paisa commission katata hai bike boost ka odar dekhe Paisa maar leta hai har jagah bike boost chalu kar diya faltu rapido company,1,Rapido Captain,Negative
they will show the insensitive for driver we will drive there morning to evening after completing the many orders insensitive if transfer it will not come penalty like driver done fraud they told around 3 days 3500 rs not give the biggest fraud company if i contact the customer but they told me it will not come,1,Rapido Captain,Negative
uber is best of no 1 company.,5,Uber Driver,Positive
low price,1,Ola Driver,Negative
unable to login my device,1,Rapido Captain,Negative
bad connectivity,1,Ola Driver,Negative
1399 recharge Kiya 15 din ka us din se business 0 mil rha hai,1,Ola Driver,Negative
rapido is a fraud and third class company to work with. when you pick up the ride it will show different and less time to travel but when you finish the ride time will increase and the kilometre as well they will not pay you single rupee extra when I call the customer care he says you have driven only 500 m extra which is not chargeable as per their system but my car driven more than 1.3 km extra as per the route even they are showing in their app less time only rapido is doing a big fraud ....,1,Rapido Captain,Negative
👎👎👎👎👎👎,1,Ola Driver,Negative
ok,5,Ola Driver,Positive
all document upload but long time under verification problem.help line service poor,1,Rapido Captain,Negative
bad,1,Rapido Captain,Negative
ola app not working not installed latest option update new version,1,Ola Driver,Negative
haram ke paise kat rahe hai. 149-subscription fee. 169 platform fee. 155 operater bill. saale chor hai. ek din me 473 rs kaat Rahi hai Driver kya kamayega. rate de nahi Raha . bakwas app hai,1,Ola Driver,Negative
this app is awesome I recommend everyone to use it,5,Uber Driver,Positive
don't use this app,1,Ola Driver,Negative
sabse bakwas app hai bolata Hai 8 rupaye 9 rupaye 10 rupaye dunga lekin subah 7 rupaye aur 11:00 baje ke bad mein 5:30 rupaye Se jyada na deta agar yah 8 rupaye 9 rupaye 10 rupaye dene Lage to sare ladke isi ka kam Karen repido aur ola band Ho jaaye customer to paisa dena chahta Hai lekin yah unse paise nahin leta yah unse kam paise lekar rider ko bevkuf banata hai,1,Uber Driver,Negative
uber evil support,1,Uber Driver,Negative
nice,5,Rapido Captain,Positive
mera ola driver nhi chal raha hai kiu,1,Ola Driver,Negative
Inefficient captain call support staff.. bad experience with your captain support staff...,1,Rapido Captain,Negative
ok,5,Rapido Captain,Positive
I'm working in this app since 3 months this very good app,5,Uber Driver,Positive
drop location tin area ka batata Hai problem hai drop location Sahi Nahin Hota Hai,1,Rapido Captain,Negative
Great App 👍,5,Uber Driver,Positive
very bad,1,Uber Driver,Negative
"I love Uber, that's all😘😘🥰🥰😍😍",5,Uber Driver,Positive
Nice,4,Rapido Captain,Positive
nice application but order not fast slowly order,5,Rapido Captain,Positive
very bad,1,Uber Driver,Negative
excellent,5,Uber Driver,Positive
worest app dont install,1,Rapido Captain,Negative
nice,5,Ola Driver,Positive
The app keeps turning up the volume to the max!! Fix the app's volume please.,1,Uber Driver,Negative
there is no cancellation charges so many times asking,4,Rapido Captain,Positive
No customer care no. how to complate. now ola give trips to fleet cars. and take advance money from owner cars. and offer rejected trip by fleet driver's.,1,Ola Driver,Negative
idy hi nhi open ho rahi h 😔😔😔,1,Uber Driver,Negative
as per last discussion I sent a mail . but still now not solved my issue.. waiting from so many days.. very bad experience...,1,Rapido Captain,Negative
kaam hi nahi kar raha koi booking hi nahi aa rahi,1,Ola Driver,Negative
bad experience,1,Rapido Captain,Negative
THIRD CLASS ORDER GIVEN POLICY,1,Rapido Captain,Negative
very bad app like a killer app Bhada aata Hai itna teji se paar hota hai Jaise Jet viman Par hota Hai waiting charge nahin deta Hai cancelation charge nahin deta Hai gadi lekar jaate Hain customer ke pass cancellation charge nahin milta Hai din bhar mobile ke screen mein ungali maarte raho fir bhi Bhada nahin pakda paate Hain bimari paida ho jaega aadami ko ungali hilate rahega isase badhiya to Uber hai direct milta Hai Bhada,1,Ola Driver,Negative
my car SUV not coming any SUV booking in lost 1 week only non AC cab booking coming pls update,1,Rapido Captain,Negative
latest incident December mein ek customer Ne complete ki ki ac nahin chala rahe aur Maine customer care se baat ki aur vah kah Rahe Hain ki aap customer ko satisfy karo batao 12 degree temperature per unko satisfy karne ke chakkar mein Ham khud bimar ho jaaye 😂😂,1,Uber Driver,Negative
good,5,Uber Driver,Positive
bad sarvish deti ho,1,Rapido Captain,Negative
very bad earning,1,Rapido Captain,Negative
Call supporter not getting proper response I have almost always received inappropriate but polite responses,1,Rapido Captain,Negative
way it's not working,2,Ola Driver,Negative
worost app in the world,5,Uber Driver,Positive
worst experience download application Document not approved & costom Care number is not working 3 month,5,Ola Driver,Positive
good,5,Uber Driver,Positive
low fare,1,Ola Driver,Negative
better than rapido,5,Uber Driver,Positive
Bary bad 😔,1,Rapido Captain,Negative
rapido very very bad sarvice,1,Rapido Captain,Negative
castumer support hi nhi hai,1,Ola Driver,Negative
ride kiyu accept nhi ho rahi hai jab mai karne jata ho tu batate hai ki dusre driver ne utha liya kiyu hum pass le rahe hai daily kya faida useless,1,Ola Driver,Negative
hello Team. The app is not allowing me to log in pls check.,1,Rapido Captain,Negative
"app no longer allows to set your Uber eats to a pacific city, So you could drive around for 3-4 hours and only make $9.00 😡 customers also don't tip, and if there's no tip you make NOTHING. Furthermore, who's going to except a 60 minute trip for $1.50 ?! They use and abuse us driver to no end. It's sickening. Then it'll try and send you orders while you're in the middle of completing an order or even driving and it's impossible to turn the sound off UBER don't allow it& If you deny you get HIT.",1,Uber Driver,Negative
worst app,1,Uber Driver,Negative
very nice 🙂,5,Uber Driver,Positive
Good 👍,5,Ola Driver,Positive
very good,5,Uber Driver,Positive
customer service is late,5,Rapido Captain,Positive
The verification is pending from 5 days after doing all process but still showing it takes 10 min & till now the verification is not completed.,1,Rapido Captain,Negative
my account not login to work ?,1,Rapido Captain,Negative
good,5,Ola Driver,Positive
சூப்பர்,5,Rapido Captain,Positive
good,5,Rapido Captain,Positive
nice,5,Ola Driver,Positive
veryyy badd experience aap is always not running only fake charges 🤧🤧🤧,1,Rapido Captain,Negative
tips thief,1,Uber Driver,Negative
bed experience,1,Rapido Captain,Negative
Best swari.,5,Rapido Captain,Positive
super,5,Uber Driver,Positive
mee antha chetha companie ekkada ledu,1,Rapido Captain,Negative
nice,5,Ola Driver,Positive
"Honestly, this whole delivery thing with this app is a total scam. They really exploit the drivers. It's impossible to make deliveries for so little money. I got a delivery order for $25 for 17 pickups and 50 miles... they're crazy. How is it possible to drive that distance for $25 and 50 miles? That's stupid. They're ridiculous.",1,Uber Driver,Negative
good,5,Uber Driver,Positive
good,5,Uber Driver,Positive
bakwas,1,Ola Driver,Negative
very bad sarvice door ki ride udh jaati hai paas ki nahi,2,Ola Driver,Negative
NO MONEY SHOWN ON APP LOSS,5,Rapido Captain,Positive
"It is very dirty, anything goes with the driver, no help is available.",1,Rapido Captain,Negative
been doing this for a couple of days now and i can definitely confirm with others that the trip pay out and tips are horrible. they send you orders 10 miles from where your at then stack 2-3 orders and expect you to drive 30 miles one way dropping them off for $9-12 payout with tip included which can be removed after drop off by the customer which is complete bs they should beable to add more but to beable to remove someones tip that you put there just to get them to take the order is ridiculous,2,Uber Driver,Negative
simply the best,5,Uber Driver,Positive
happy,5,Uber Driver,Positive
"zero customer support. zero humans. zero care in the world. if you're not currently generating Uber income, you may as well be dead to them. this company needs to be shutdown. they facilitate things they're not responsible for and purposefully put people in positions with unvetted drivers and ask people to roll a dice for safety that they're unaware of",1,Uber Driver,Negative
very nice,5,Uber Driver,Positive
very bad,1,Ola Driver,Negative
3 class,1,Ola Driver,Negative
ola ही कंपनी फक्त आणि फक्त कस्टमरला सपोर्ट करत आहे ड्रायव्हर लोकांचे आर्थिक नुकसान करण्यास यांना जास्त मजा येत आहे या कंपनीने कस्टमरला भाव ठरवण्याचा अधिकार नसतानाही भाव कमी जास्त करण्यासाठी वेळ दिलेला आहे त्यामुळे ड्रायव्हर लोकांचे नुकसान होत आहे तसेच कुठे ट्राफिक कुठे जाम असेल तर मॅप लोकेशन ट्राफिक दाखवत नाही तसेच किलोमीटर ऍड होत नाही तसेच घेतलेला किती टाइम लागेल हे पण सांगत नाही त्यामुळे ड्रायव्हर बंधूंना एकच विनंती आहे हे ॲप कोणीही वापरू नका व दुसरा कोणाला वापरू देऊ नका धन्यवाद,1,Ola Driver,Negative
booking for,2,Ola Driver,Negative
"garbage company, they rip you off.",1,Uber Driver,Negative
very poor customer service. unable to call or get a response from customer service team.,1,Uber Driver,Negative
good,5,Uber Driver,Positive
"The most irresponsible customer support team. I was abused and attacked by a customer, and I reported a safety concern three days ago. No one has contacted me or taken any action since. If you ever face any issues, don’t expect support from Uber — they give zero value to their employees’ safety.",1,Uber Driver,Negative
very good app,5,Uber Driver,Positive
good,5,Ola Driver,Positive
Shahrukh Chaudhary,5,Ola Driver,Positive
Stupid app won't let me do something as simple as letting me control notification sounds and forces maximum volume every time an offer comes through. Extremely obnoxious. Ever since Uber started tying offers received to acceptance rating I've made far less than I have in the past. I refuse to play the nonsense acceptance rating game. Doordash tried it and it's still garbage policy today. It was better when offers weren't tied to acceptance rating. Do better Uber.,1,Uber Driver,Negative
Good,5,Uber Driver,Positive
"There is very little earning in this, a ride of 15-20 rupees is available in this, there is no sense at all in how much can one earn in this, rapido also get less rides, for many hours there is no ride.",1,Rapido Captain,Negative
good,5,Uber Driver,Positive
fake app driving fare com,1,Rapido Captain,Negative
not so friendly interface are us. in commission is also so much. what work on interface are make it more reliable. one more thing give some time for rapido driver four accepting anytime you give very less time,1,Rapido Captain,Negative
bad help line,1,Rapido Captain,Negative
"pathetic app just go with ola uber you can't take a single penny home even you have work for the 12 hrs, the rate rapido will give you you will be frustrated or you will quit driving and on the top wen you will call the support they will just read the script like a robot no matter 10000 times you repeat you concern they will tell you the same thing also sometimes they will speak to you like you are there servant, I had a very bad experience if we use this app the will be keep harassing us",1,Rapido Captain,Negative
"what has happend to rapido ,so cheap rides ,earlier it was good but from last few weeks they have been doing so cheap rides,dont go with the competition you have your own reputation ,so plz do care of your captains as we the only one from you people are earning .",1,Rapido Captain,Negative
it is good,5,Uber Driver,Positive
Uber rental payment issue that collect amounts Uber not response,1,Uber Driver,Negative
best part time and full time earning app💖,5,Uber Driver,Positive
last few months I am not receiving proper trip in rapido due to rapido fleet owners using for auto accepting orders that's reason I am not getting proper trip and not myself also individual drivers also not getting trips. I am getting trip low value. so pls take action against fleet owners who are all used auto accepting orders. otherwise pls share auto accepting app to all drivers. last few months I feel very bad drive with rapido cabs. kindly consider my request,2,Rapido Captain,Negative
nice,5,Ola Driver,Positive
zero stars. uber doesn't pay driver enough. $2.00 trips are an insult.,1,Uber Driver,Negative
verry good,5,Ola Driver,Positive
auto walo ko price show nhi karta hai rapido,1,Rapido Captain,Negative
app is not working unable to login,1,Rapido Captain,Negative
booking not accepted,1,Ola Driver,Negative
every ride 3 rupees nagative fee is not fare,1,Ola Driver,Negative
