Review,Rating,App Name,Sentiment
the worst app to work on it doesnt work properly it gets stuck whenever we are doing orders making it hard to go online i am trying to go online for the last mins it says something went wrong it happens all the time when we go offline and then try to come online it doesnt have the feature to slide the order just a click many times i accept the orders that were accidentally accepted and it has a cancellation limit of orders per day that makes it hard to cancel,1,Rapido Captain,Negative
very bad,1,Ola Driver,Negative
big thank you rapido ek sal se mai riksha chalata hu kabhi bhi paise kam jyada nahi huye aur bhi kuchh app hai jo har ek do mahine me kuchh na kuch natak karate rahate hai ese visvas ko banaye rakhana please hamari umeed pe khare utare hai aap thank you,5,Rapido Captain,Positive
man mani karta h bahut kam rate main gadi ka nuksaan kar rahe h,2,Ola Driver,Negative
worst,1,Rapido Captain,Negative
nice,5,Ola Driver,Positive
waste of time,1,Ola Driver,Negative
still trying to get used to the ap and the flow cant figure out how to change the directional voice eitherits really fast and high pitched the maps also make me sometimes go to dead end alleys before the app will recognize that ive arrived it is what it is and it certainly could be worse all things considered i find it whimsically frustrating but consistent i sure do thank you for letting me make money so very much,4,Uber Driver,Positive
best earning apps,5,Rapido Captain,Positive
,5,Ola Driver,Positive
not getting any ride booking please help,1,Ola Driver,Negative
new update nothing but glitches,1,Uber Driver,Negative
bed service,1,Rapido Captain,Negative
super,5,Ola Driver,Positive
good,5,Rapido Captain,Positive
check new indrive new location and customer information interface when we pick a ride please we hope uber also work on it its so easy to use,4,Uber Driver,Positive
very high commission gst platform fee so driver get ruppes per km and the cost of petrol is ruppes per km so its loss of time and effort dont do it i would prefer uber over rapido because their commission is very less including the taxes i started uber and getting ruppes per km and i am happy with that,1,Rapido Captain,Negative
good,5,Rapido Captain,Positive
super,5,Ola Driver,Positive
like good job,5,Rapido Captain,Positive
very bad experience my last working and open application in and i check my wallet balance showing why but support team not answer properly today i delete my rapido captain application and use another application thanks rapido,1,Rapido Captain,Negative
sab se ghatiya application he uber india me band kardena chahiye is uber ko,1,Uber Driver,Negative
ola chor hai driver ke sath galat kar rha hai driver se bina puche uska id block kar deta hai,1,Ola Driver,Negative
waste app,1,Ola Driver,Negative
nice,5,Uber Driver,Positive
excellent for uber drivers,5,Uber Driver,Positive
its a useless junk company,1,Rapido Captain,Negative
black aap bed,1,Ola Driver,Negative
bahot hi bakwas aap hai customer ne booking cancel kiya to captain ka id suspend hota hai hours ke liye,1,Rapido Captain,Negative
last few months i am not receiving proper trip in rapido due to rapido fleet owners using for auto accepting orders thats reason i am not getting proper trip and not myself also individual drivers also not getting trips i am getting trip low value so pls take action against fleet owners who are all used auto accepting orders otherwise pls share auto accepting app to all drivers last few months i feel very bad drive with rapido cabs kindly consider my request,2,Rapido Captain,Negative
best app to urn money,5,Uber Driver,Positive
its high time uber updates its maps coz honestly there is a problem there bad maps means wrong distance calculations which also leads to wrong trip pricing,4,Uber Driver,Positive
uber is a good app and using is also so simple this is good app for earn more money thank you,5,Uber Driver,Positive
good,5,Uber Driver,Positive
awesome ride apps,5,Uber Driver,Positive
rapido very very bad sarvice,1,Rapido Captain,Negative
good,5,Rapido Captain,Positive
good,5,Ola Driver,Positive
nich app,5,Ola Driver,Positive
customer pair bahut kam,1,Rapido Captain,Negative
please fix already app has been glitchy since the cloudflare outage the most recent update hasnt fixed any of the issues navigation map issues trip requests are freezing and dropping before you can accept causing acceptance ratings to drop trip details arent complete and not showing correct time or cross streets gps keeps freezing incorrect fare pricing for long distance trips min trip only paying trip radar on destination mode sends trips outside of destination or no trips,1,Uber Driver,Negative
very low price from rider and very long pickup distance ride and not getting order very rude and very bed performance,2,Rapido Captain,Negative
super earnings,5,Ola Driver,Positive
am impressed work but raide so far,5,Rapido Captain,Positive
acceptance problem pickup location always very far connecting customer delay voice problem as well cancellation fees is very less only rs,1,Ola Driver,Negative
its froud company,1,Rapido Captain,Negative
good service this app,5,Rapido Captain,Positive
open not update app,2,Rapido Captain,Negative
drivers please confirm the amount before you accept the ride,1,Uber Driver,Negative
third class aap not help full its app full of scam,1,Rapido Captain,Negative
good,5,Rapido Captain,Positive
una de las mejores decisiones para generar ingresos que he tomado este ao,5,Uber Driver,Positive
not able to delete my account,1,Rapido Captain,Negative
booking activate,5,Ola Driver,Positive
,1,Rapido Captain,Negative
ok,5,Rapido Captain,Positive
,5,Uber Driver,Positive
im interested job,5,Ola Driver,Positive
mera ho hi nhi raha h,1,Rapido Captain,Negative
money stuck in rapido wallet unable to widraw my money i withdrew rs two days ago and it was credited to my account but it is showing as pending in the rapido app so my money is not being releasedi also called customer care but they said we cant do anything customer care service is absolutely terrible as you said i sent you my details via email but there is no response from there you are only replying to show it on social media,1,Rapido Captain,Negative
stay away uber penalises drivers we get ghost orders and penalised for it this is not a good sustainable income,1,Uber Driver,Negative
sabse bekar aur ghatiya company sabse ganda rate kitne log sahmat hain is comment se,1,Rapido Captain,Negative
app no longer allows to set your uber eats to a pacific city so you could drive around for hours and only make customers also dont tip and if theres no tip you make nothing furthermore whos going to except a minute trip for they use and abuse us driver to no end its sickening then itll try and send you orders while youre in the middle of completing an order or even driving and its impossible to turn the sound off uber dont allow it if you deny you get hit,1,Uber Driver,Negative
ok,5,Uber Driver,Positive
good,5,Uber Driver,Positive
just trying to get in where i can fit in and uber agreed,5,Uber Driver,Positive
worst app after accepting apollo pharmacy order the dont have cancel option and if we call customer care also they are not responding upto hours after that the didnt give cancellation amount,1,Ola Driver,Negative
app problem,1,Ola Driver,Negative
no reason blocked driver id useless app,1,Uber Driver,Negative
thanks for the app,5,Rapido Captain,Positive
where should i begin i get a call from uber support saying i dont look like my profile picture i need to get a uber pro card need to put on it and havent received that yet i went to cash out on november dollars never made it to my card i had on file instead uber said it was deposit on some other card i never had on file that dam near dollar in one day and have yet to hear from uber even put in a dispute but of course no response,1,Uber Driver,Negative
exilenent,5,Ola Driver,Positive
not working,1,Ola Driver,Negative
i have been unable to go online to make any money i have talked with uber support team on occasions to fix an issue that doesnt even exist i also for some reason owe uber money somehow yet i havent been able to even go online to make any money i am beyond frustrated if this were my primary source of income i would probably be homeless,1,Uber Driver,Negative
ola very nice,5,Ola Driver,Positive
west app,1,Ola Driver,Negative
should increase rapido captain price it so too low earning here auto fair is high so no problem if you increase the fair to clients in vizianagaram no other riders app available here hope you understand and implement it increase minimum price is,5,Rapido Captain,Positive
not driver service available not responsible series service documents upload hone ke bad bhi duty on nahi hoti hai or property services bhi nahi hai house hone ke bad bhi on duty nahi ho raha hai suscribshion vest ho raha hai day se problem pe solution nahi dete ola wale ghatiya service hai,1,Ola Driver,Negative
phone khrab ho raha hai yeh app se,1,Rapido Captain,Negative
no option for customer support to connect via call or email for food order i accepted order for rs but i got only same in another order i just got no option to connect and discuss,1,Ola Driver,Negative
today was my first day and i paid my water bill so my water doesnt get turned off thank you uber eats it helps me be there for my kids and i wont be fired or stressed about not finding a babysitter for my baby very easy to navigate the app,5,Uber Driver,Positive
me se ride accept hoti ha very poor app experience,1,Ola Driver,Negative
fraud company,1,Ola Driver,Negative
bahut buri company hai fake hai,1,Rapido Captain,Negative
location sahi se nhi batata bhout pareshan karta hai,1,Rapido Captain,Negative
customer care service very bad,1,Ola Driver,Negative
booking resev problem,1,Ola Driver,Negative
hard cash,5,Uber Driver,Positive
good,5,Uber Driver,Positive
ola providing worst customer support there is no proper way to contact to customer support im trying to do call from yesterday am onwards yesterday i was in accident but i completed parcel delivery but till now it will not updated in my wallet and as well as in customer app also it will showing still going on ridethis is how u providing customer support,1,Ola Driver,Negative
,5,Uber Driver,Positive
acha,1,Rapido Captain,Negative
lower rate,1,Ola Driver,Negative
achi app hai,5,Rapido Captain,Positive
cheap price rapido,1,Rapido Captain,Negative
good,5,Uber Driver,Positive
uber bahot ghatiya company hai driver ko kiraya sahi nhi deti h,1,Uber Driver,Negative
one best way to earn a money for students by doing part time,5,Rapido Captain,Positive
good,5,Rapido Captain,Positive
very good app,5,Uber Driver,Positive
nice,5,Rapido Captain,Positive
super,5,Ola Driver,Positive
nt updating,1,Ola Driver,Negative
i have been working in rapido for a long time and suddenly my rapido app has stopped working neither am i able to login nor am i able to work how did you do this,1,Rapido Captain,Negative
bahut bekar hai aplication,1,Ola Driver,Negative
,1,Uber Driver,Negative
good,5,Uber Driver,Positive
bahut bekar app he odar nahi milta he jaldi jaldi bkvass app,1,Ola Driver,Negative
just cashed out first uber delivery still getting familiar with it but so far its been good,5,Uber Driver,Positive
very good,5,Ola Driver,Positive
this is a such ghatiya app no call support no contact providedpichle din se call kar raha hun ek bhi nahi uthate ye log khali pass lo ye lo wo lo lotne ka dhanda khol rakha hai kaise logo ko pareshan karna hai inko pata haiaur agar app ne new vehicle add kiya hai to ye log rc mangte hai virtual rc se rapido ola ka account ban sakta hai lekin inka nahi banta ye alag hi duniya me ji rahe hairc ka back approve ho raha hai lekin front nahi le rahaabb kisko batau kon sunega hamari pareshani,1,Uber Driver,Negative
uberhighly recommendmy one of best company,5,Uber Driver,Positive
best zero commission,5,Uber Driver,Positive
gjb app hai bhaiyo,5,Uber Driver,Positive
nice,5,Ola Driver,Positive
very ded,1,Uber Driver,Negative
those double background checks are working great i have times more orders now toodaloo migrants,5,Uber Driver,Positive
very bad experience with rapido captain costumer support is only about their concern they dont care about the captains dont join totally waste of time,1,Rapido Captain,Negative
good,5,Uber Driver,Positive
driver not satisfied ola driver earnings,1,Ola Driver,Negative
beautiful,5,Uber Driver,Positive
very good,5,Rapido Captain,Positive
everyone turn off unstoll your apps you had to turn on ac and nonac in the cold only for your customers you guys can sell yourself,2,Ola Driver,Negative
very bad fare,1,Rapido Captain,Negative
best,5,Ola Driver,Positive
ok,5,Ola Driver,Positive
bahut m company h customer ki aunti hai driver ki bilkul nahi,1,Uber Driver,Negative
ok,5,Uber Driver,Positive
good,5,Uber Driver,Positive
very nice app,5,Uber Driver,Positive
this is a very good app but the rental price is very low,5,Uber Driver,Positive
no money shown on app loss,5,Rapido Captain,Positive
current location dots is not move during walk or running,5,Ola Driver,Positive
please update your map humble request please update app thanku,2,Rapido Captain,Negative
best costomer,5,Rapido Captain,Positive
very bad application app,1,Rapido Captain,Negative
no responce to the users completely worst experiance there is no costumer support and there is no platform to solve the issues i paid money no one is there to explain why they deduct the money from my app,1,Ola Driver,Negative
excellent performance,5,Ola Driver,Positive
worst notifications sound we cannot modify the sound it will automatically increase the audio sound developers pls use the app before deploying,1,Uber Driver,Negative
booking uthane ka time to do at least seconds paisa badao booking ka,1,Rapido Captain,Negative
good,5,Uber Driver,Positive
ok,5,Uber Driver,Positive
very bad koi fayada nahi,1,Uber Driver,Negative
very bad app not updated,1,Ola Driver,Negative
this app is worst,1,Ola Driver,Negative
nice,5,Ola Driver,Positive
not working,4,Rapido Captain,Positive
rapido chor h there is no any safty benafit for driver,1,Rapido Captain,Negative
aap good,5,Ola Driver,Positive
worst customer service ever no resolution for my concern they just stop speaking on the call and hang you up order was picked by some other riders but it was still assigned to me in app informed rapido captain about this they said to contact magicpin customer care but they didnt call back hence again called rapido team but they also didnt help waited for hrs then my services got suspended because of aborted order even after informing rapido team they had suspended by services,1,Rapido Captain,Negative
,5,Ola Driver,Positive
bad,1,Rapido Captain,Negative
nice and good,5,Uber Driver,Positive
good,5,Rapido Captain,Positive
star,5,Uber Driver,Positive
thank you,5,Ola Driver,Positive
super,5,Uber Driver,Positive
good,5,Rapido Captain,Positive
i would give a but its not possible,1,Uber Driver,Negative
uber is world no aap,5,Uber Driver,Positive
good,5,Ola Driver,Positive
i dont deserve to ola why charge deducted everyday i want my refund kindly check it carefully and call to me and resolve this mannu gautam,1,Ola Driver,Negative
worst app for drivers giving very less fare amount for drivers so kindly drivers dont use this app in india,1,Uber Driver,Negative
very very cheap fares for cab service you are doing worse in the market for driving life it is very bad after you came to the market my personal experience was the worst drivers not serving in this price card you are make very cheap champar with many time auto price is higher then cab stop rapido cab service im asking a driver im uninstall your app ill make movement against your fares you people are just playing game with drivers life,1,Rapido Captain,Negative
i am very disappointed with the current cancellation policy even when a customer cancels the ride the impact falls on the ridercaptains rating many customers book multiple apps ola uber rapido at the same time and board whichever arrives first canceling the rest it is completely unfair that the company penalizes our ratings for a decision made by the customer the system should be able to distinguish between a riders fault and a customers cancellation,1,Rapido Captain,Negative
best,5,Uber Driver,Positive
third party tax too much bohot zyada he,4,Uber Driver,Positive
bad service,1,Ola Driver,Negative
bhot ghatiya app hai ye may account band kar diya,1,Uber Driver,Negative
been a driver for a year now i have reach out to the support several times about a button to report when trains occur theres one for traffic accidents speed enforcement wrong directions road closures and construction i live in chicago and work uber eats as my nd job for night shift im constantly getting stuck by frieght trains causing for late deliveries now theres trains throughout the world so i dont understand why theres not a button for trains,4,Uber Driver,Positive
,1,Rapido Captain,Negative
some technical issues going on the app exclusive gps isnt welldetailed at all it omits closure of the road omits detour and limited satellite communication,2,Uber Driver,Negative
good,5,Rapido Captain,Positive
,5,Ola Driver,Positive
ford app plz don t download,1,Uber Driver,Negative
nice,5,Uber Driver,Positive
good,5,Rapido Captain,Positive
good,5,Ola Driver,Positive
,5,Uber Driver,Positive
super,5,Rapido Captain,Positive
accept button mein badlav karen aur grahak car rating dikhayen,1,Ola Driver,Negative
nice,5,Rapido Captain,Positive
order not accepting high fare order rs order sec missed rs order sec customer v pareshan hai bolta h bar cancel ho gyahai and repido no cancel always customer driver happy im complete ride low fare v ka aata hai repido is very good,1,Ola Driver,Negative
give update latest version,5,Ola Driver,Positive
hi team rapido i am very disappoint and dissatisfied about tele calling team and insurance team i met an accident on bike taxi one person book rapido while driving i met an accident i call to tele calling team she not responding to me and and same way insurance team not responding with me i dont have money for checkup insurance company says that minimum bill value for legs also pain so much and telecaling person i am waiting in phone call around mins to cancel ride,1,Rapido Captain,Negative
good,5,Ola Driver,Positive
very worst app,1,Ola Driver,Negative
bhai log laptop mat chalao paisa bahut kam de raha hai aise company ke khilaf complaint karna chahie pahle lalach dete hain fir aadami ka gala katate hain,1,Rapido Captain,Negative
bad earning,1,Ola Driver,Negative
ekdam faltu service hai din se online hu ekbhi ride nahi milakoi customer support nahi hai din se mera document verification kar raha haikoi bhi download mat karo itna third class app maine zindagi me nahi dekha inko itna bhi parwah nahi hai ki ek admi din se online ghum raha haiusko ride kyu nahi mil raha,1,Ola Driver,Negative
good,5,Rapido Captain,Positive
good,5,Ola Driver,Positive
my captain rapido app not open plz help rapido team,1,Rapido Captain,Negative
not pickup charges and not pay for fare,1,Ola Driver,Negative
very good,5,Rapido Captain,Positive
good,5,Rapido Captain,Positive
good,5,Ola Driver,Positive
super hero,5,Rapido Captain,Positive
worst customer service some one is working as a rapido caption using my driving license and highlighting this from past weeks and sending mail from past days but still there is no response,1,Rapido Captain,Negative
nice,5,Ola Driver,Positive
accepting passenger booking is the worst not even a single order is accepting do not download try other apps for auto rickshaw,1,Ola Driver,Negative
nice ola,5,Ola Driver,Positive
such a beautiful app,5,Uber Driver,Positive
good app,5,Rapido Captain,Positive
hlo ola i cant get kannada language in map from yesterday from this issue i cant able to use ola partner app please take quick action on it,1,Ola Driver,Negative
app not working,1,Rapido Captain,Negative
now best platform for earning ola bus uski sari uthao gys aur rapido ignore maro,1,Rapido Captain,Negative
very bad express,1,Rapido Captain,Negative
the app is pure trash and so is customer service they dont help and a really quick to dismiss you,1,Uber Driver,Negative
the driver shows fewer kilometers when accepting the trip but after starting the trip the distance increases by two to three kilometers for each trip the money earned through ola often does not get credited to the account and there is no ola call center number so the driver has to bear the resulting losses therefore no one should use ola,1,Ola Driver,Negative
nice,5,Uber Driver,Positive
nice,4,Rapido Captain,Positive
zero customer support zero humans zero care in the world if youre not currently generating uber income you may as well be dead to them this company needs to be shutdown they facilitate things theyre not responsible for and purposefully put people in positions with unvetted drivers and ask people to roll a dice for safety that theyre unaware of,1,Uber Driver,Negative
good app,5,Ola Driver,Positive
supar,5,Ola Driver,Positive
very good application for earning money easy to use thanks to uber team management love u guys,5,Uber Driver,Positive
one of the worst service of the rider giving very less amount in any booking,1,Uber Driver,Negative
low earnings very low rate,1,Rapido Captain,Negative
order not accpted,1,Ola Driver,Negative
rapido tracks all your apps delete it immediatelyotherwise your privacy could be at risk,1,Rapido Captain,Negative
no one should book ola ola is a fraud earlier i was cheated in olas scooty and now i am doing fraud in booking,1,Ola Driver,Negative
great app,5,Uber Driver,Positive
i live in coimbatore if i create an account with rapido captain to work in coimbatore they send me to chennai after creating the account and going online the app says that my account will only work in chennai,1,Rapido Captain,Negative
feb ola driver app update ke baad se battery pehele se guna drain ho raha hai plz update the app with less battery consumption last date ka ola driver app ka power consumption mah itna tha baki sab app ka average mah ke ass pass hi tha,5,Ola Driver,Positive
kuch had tak thik ho gaya hai uber,5,Uber Driver,Positive
app login issue,1,Rapido Captain,Negative
very good earnings part time are full time,5,Rapido Captain,Positive
only driver loss me rheta bas ubar company lotne ki liye bate h location ka issue bta kr driver ki pese kat lete h,1,Uber Driver,Negative
owrst service rapido,1,Rapido Captain,Negative
time waste aap not working not earning,1,Ola Driver,Negative
easy to use,5,Uber Driver,Positive
good,5,Uber Driver,Positive
really good rider driving,5,Uber Driver,Positive
more devlope in this aap,5,Rapido Captain,Positive
wow,5,Ola Driver,Positive
very bad company,1,Rapido Captain,Negative
ola acchi company thi per ab kam nahin de rahi hai ab din per din bade hoti ja rahi hai ola company pahle acchi thi ab sahi kam nahin de rahi hai,5,Ola Driver,Positive
wonderful,5,Rapido Captain,Positive
good,5,Rapido Captain,Positive
perkm fake commitments given by you people fake promises still giving rpes per km for kms giving only we take to atleast per km required idiots rapido and porter is better more better than uber,1,Uber Driver,Negative
rc nahi le raha he,1,Ola Driver,Negative
choor company hai driver ko loote hain pore din me ride aaye ki commission leya uber achha hai customer care number ka koi number b nhi fraud company,1,Ola Driver,Negative
i think uber is the best of these kinds of companies to work for they are pretty fair to their drivers though i think they could increase the base fair a little they pay okay and make it easy to withdraw i would recommend them to anyone,5,Uber Driver,Positive
lower rate show display after complete ride decarios rate so i am not happy ola aap,1,Ola Driver,Negative
mysure location intercity price is very low waste of time,1,Uber Driver,Negative
it is very dirty anything goes with the driver no help is available,1,Rapido Captain,Negative
,1,Uber Driver,Negative
its really nice app,5,Uber Driver,Positive
,5,Rapido Captain,Positive
rapido jaldi lambi ride do,5,Rapido Captain,Positive
people steal the food and then you get cancel god got something for me bye,1,Uber Driver,Negative
charging additional charges of rs for every trip completed after subscribing ola daily and days pass and shows negative balance,2,Ola Driver,Negative
very bad app for driver,1,Ola Driver,Negative
,5,Rapido Captain,Positive
bad,1,Uber Driver,Negative
froud app rapido is worst any gais use this application,1,Rapido Captain,Negative
this app is awesome i recommend everyone to use it,5,Uber Driver,Positive
great,5,Rapido Captain,Positive
my payment still not credited my account worst ola no support team dont to join,1,Ola Driver,Negative
very good,5,Rapido Captain,Positive
not good app,1,Ola Driver,Negative
ok,5,Rapido Captain,Positive
modern day slavery,1,Uber Driver,Negative
uber driver bagar ahe fakt kamisan ghet,1,Uber Driver,Negative
ok,5,Rapido Captain,Positive
wrost app ola,1,Ola Driver,Negative
it is a waste of time and you cannot earn as much money as they claim in ads or apps please dont try it,1,Rapido Captain,Negative
amazing,5,Ola Driver,Positive
froud componey chhor,1,Ola Driver,Negative
this paletform is good,5,Ola Driver,Positive
i love it,5,Rapido Captain,Positive
bahut behtarin,5,Uber Driver,Positive
bahut hi kam bhada de raha hai driver bhai koi is aap ko mat chalao drivers ke side se koi vichaar nhai hai bhai,1,Rapido Captain,Negative
my friend,5,Ola Driver,Positive
i request to all my auto drivers boycott ola ap ola ap is frode company,1,Ola Driver,Negative
very good service,5,Uber Driver,Positive
good,5,Rapido Captain,Positive
not good at all how comes the vehicle is yours maintenance is yours they dictate the prices for the drivers they dont know the condition of the road the number of the customers the weather the price of fuel the calls we make etc identify for us the customers and lets do the negotiation for the fares,2,Uber Driver,Negative
castumer care services bekwas hi,1,Rapido Captain,Negative
kaam hi nahi kar raha koi booking hi nahi aa rahi,1,Ola Driver,Negative
hi rapidocaptain can u notice sometime ago or not thats the rapido is the generally suspended in ahemdabad for days why immediately this decision to take on time whats about the users app can not show high demand area can not working properly to times this problem has been generated also my personal request is to rapidp captain should u serious about your biggest worthy platform or not why this problemis continue run previously thats problemis zero but now,1,Rapido Captain,Negative
badd,2,Uber Driver,Negative
good,5,Uber Driver,Positive
thankyou,5,Uber Driver,Positive
doesnt show the destination until passengers already picked up and moving switches you from one ride that youve accepted to a completely different one and a different direction for less money,1,Uber Driver,Negative
good job,5,Ola Driver,Positive
ok,5,Rapido Captain,Positive
good app to earning money,5,Uber Driver,Positive
good,5,Rapido Captain,Positive
fair low,1,Ola Driver,Negative
ok,5,Ola Driver,Positive
very bad apps driver not happy,1,Ola Driver,Negative
i love you my uber driver super very very good,5,Uber Driver,Positive
sir rapido app ka jodhpur rajasthan me rate card ke pese badao ride book hone pr bi captain nhi aate he plz request he pese badao taaki hume bi jaldi se auto mil jaye or captain bi pareshan nhi hoo plzz rate card me pese badao plz,1,Rapido Captain,Negative
good,5,Uber Driver,Positive
superb,5,Uber Driver,Positive
good,5,Uber Driver,Positive
good,5,Uber Driver,Positive
rahul vihar ghaziabad,5,Ola Driver,Positive
ola is very worst,1,Ola Driver,Negative
one of a chutiya aap after ola new year gift per km rupees please ola make it we give you one loly pop two loly pop three loly pop loly pop loly pop loly pop loly pop loly pop loly pop loly pop loly pop loly pop loly pop loly pop loly pop loly pop,1,Uber Driver,Negative
best part time and full time earning app,5,Uber Driver,Positive
date ka op date nahi huwa,5,Ola Driver,Positive
good professional application,5,Uber Driver,Positive
no booking ola,1,Ola Driver,Negative
not so friendly interface are us in commission is also so much what work on interface are make it more reliable one more thing give some time for rapido driver four accepting anytime you give very less time,1,Rapido Captain,Negative
great aaapno partiality drivers kee liyee sahii incomesahiifare deteee haisahii distance pee sahii fareid block kaa koi khatraaanahii,5,Ola Driver,Positive
rate low booking accept nahi hoti,1,Ola Driver,Negative
good,5,Rapido Captain,Positive
good,5,Ola Driver,Positive
good,5,Rapido Captain,Positive
very good app,5,Rapido Captain,Positive
super,5,Ola Driver,Positive
pass lekar bada nahi dete itne kam kiraye me kese chalega me uber ko abhi se boycott karta hu very bad,1,Uber Driver,Negative
ok,5,Uber Driver,Positive
like,5,Ola Driver,Positive
useless app always glitches,1,Uber Driver,Negative
bahut hi bekar management hai sabse bekar kam hai iska ride except nahin hota hai accepting system bahut bekar hai kabhi kabhi ride accept karne se pahle kuchh aur payment rahata hai aur and karne ke bad kuchh aur payment ho jata hai matlab pahle jyada dikhta hai fir bad mein kam ho jata hai bahut hi ganda issue hai,1,Ola Driver,Negative
supet rider,5,Ola Driver,Positive
very good,5,Uber Driver,Positive
very good,5,Rapido Captain,Positive
i came to this office and they registered my entry then they just took my mobile phone looked at it and immediately refused to help saying they couldnt assist me in any way and they behaved very rudely i request everyone not to come to this office,1,Uber Driver,Negative
bahut gatiya company,1,Ola Driver,Negative
not use full waste earning,1,Uber Driver,Negative
this is fake dont use bike taxi and rapido app not safe journey,1,Rapido Captain,Negative
i really like the beginners promos,4,Uber Driver,Positive
rapido app is very good and safti but bike taxi close rapido company,5,Rapido Captain,Positive
low fare in booking,4,Uber Driver,Positive
instant transfer rs charge very worst,1,Uber Driver,Negative
i can work with whats provided,5,Uber Driver,Positive
good fare and best app and ola team,5,Ola Driver,Positive
best app,5,Uber Driver,Positive
dont drive with ola rapido and namma yatri is best in chennai people wont trust ola cabs now a days dont have enough bookings but rapido and namma yatri offer back to back bookings in chennai,1,Ola Driver,Negative
,5,Rapido Captain,Positive
uber best app for my opinion,5,Uber Driver,Positive
for the past two weeks most offers i receive have been excessively long mileage with horribly low pay ive called and messaged customer service and they just say go offline when i go back online its the same thing on top of that when i outright reject an order you send it back to me or times as if trying to force me to accept it its killing my acceptance rate and i cant make any money,1,Uber Driver,Negative
please remove recharge option for mini cars like wagnor sapresso iam driver dont like this recharge option this indian app please help indian drivers,1,Rapido Captain,Negative
lowar income uber use delivery rider as a slave by giving very little amount of money in portugal,1,Uber Driver,Negative
,5,Rapido Captain,Positive
bad experience,1,Rapido Captain,Negative
uber good app,5,Uber Driver,Positive
,5,Ola Driver,Positive
usless app usless customer care no respose,1,Rapido Captain,Negative
customer care support not availablemany drivers feel the fare per kilometer is too low to cover their operating expenses fuel maintenance and earn a sustainable income surveys have indicated a majority of drivers are dissatisfied with their earnings,1,Uber Driver,Negative
not working,1,Rapido Captain,Negative
very good and very helpful app thanks uber,5,Uber Driver,Positive
non ac hatao,1,Ola Driver,Negative
the worest app,1,Ola Driver,Negative
app is not working unable to login,1,Rapido Captain,Negative
chilasamayanghalill myr ithu stuck aii nilkummm ufff eduthu thareladikn thonnum,5,Uber Driver,Positive
very good rides very valuable income thank you rapido,5,Rapido Captain,Positive
good,5,Ola Driver,Positive
ola ke coustomer ya to chor hai ya company chor hai cash ki ride ola ki payment kar di jo ki abhi tak hume nahi mili hai kase bat bane gi company apne coustomer ki sunti hai driver ki nahi,1,Ola Driver,Negative
super,5,Rapido Captain,Positive
fenstastick,5,Rapido Captain,Positive
sardi may be ham kam kar ta ha or uber hamari said bikluk be ne dak de rate ne date ha,1,Uber Driver,Negative
very bad rate,5,Uber Driver,Positive
low earning money,5,Rapido Captain,Positive
like rapido ola is also committing a huge fraud with the drivers neither do they listen to the fare nor the drivers,1,Ola Driver,Negative
this app is deceiving people,1,Ola Driver,Negative
chur he,1,Rapido Captain,Negative
very good,4,Rapido Captain,Positive
nice,5,Ola Driver,Positive
payment not pay my account why,5,Ola Driver,Positive
my account deactivated without any reason,1,Uber Driver,Negative
driver bhaiyo ke saath dhoka karne vali aap jo price dikhata hai booking atey time destination par jake castumer kaa price usse bhi kum ho jata hai sabse bekar aap sabse bekar price driver ke liye or toh or subscription pack lene ke baad booking ati hai rs ki usme bhi kilometer pickup karne jao castumer care vale baat karte nhi bina kuch sune phone cut kr dete hai,1,Ola Driver,Negative
nice,5,Uber Driver,Positive
nice,5,Ola Driver,Positive
playing with substandard ai gimmick instead of paying a human agent to talk and resolve,1,Uber Driver,Negative
ok,5,Uber Driver,Positive
road app,1,Ola Driver,Negative
make the user interface black for less battery usage and pay money for pickup also we riders suffer a lot,1,Rapido Captain,Negative
nice,5,Rapido Captain,Positive
ride kam milati hai,5,Uber Driver,Positive
they have the very worst customer service not even getting a reply from feedback issues for rc also not getting verification for weeks thirdclass app,1,Rapido Captain,Negative
excellent useful application,5,Ola Driver,Positive
onlli rupis par km not bak sport raidar anfayr oll ruls and,1,Rapido Captain,Negative
good,5,Ola Driver,Positive
,1,Uber Driver,Negative
my phone number is not verified due to many days i didnt open,1,Rapido Captain,Negative
frod,1,Ola Driver,Negative
not bad,5,Uber Driver,Positive
,1,Uber Driver,Negative
rate,1,Ola Driver,Negative
,5,Rapido Captain,Positive
great,5,Uber Driver,Positive
good,5,Ola Driver,Positive
good,5,Uber Driver,Positive
the app is mostly good in all respects theres an occasional hiccup when its deciding the best route in most cases the vehicle must be in motion to calibrate your direction during my years of driving for ubereats and uberx there has been several substantial improvements i think it is far better than the door dash app which i simply wont use anymore i wish i could program it to only accept my predetermined parameters for trips i select like the gigu app that i use,4,Uber Driver,Positive
airport pickup se bahut hi low price rehta he aur wait bhi bahut krna padta he ghante me ride milti he mene airport t se pickup kiya greater noida ke liye aur km gadi chali uska fare mujhe rs toll laga kr mila jisme mene airport pr ghante wait kiya koi bhi bhai airport se pickup na kre,1,Rapido Captain,Negative
its good,5,Uber Driver,Positive
,1,Uber Driver,Negative
super,5,Rapido Captain,Positive
idea on to ho nahin rahi hai,1,Rapido Captain,Negative
tq ola,5,Ola Driver,Positive
nice,5,Ola Driver,Positive
wrost app for ride,1,Rapido Captain,Negative
this is a useless app they close the app for rs and this app is also late in taking money,1,Ola Driver,Negative
nice,5,Ola Driver,Positive
good,5,Uber Driver,Positive
